Criminal, FID="OogZrpHUaUh3gtE5" UGFLinkReference="bKbK8",OogZrpHUaUh3gtE5,bKbK8,,,5,bKbK,8
Curator, FID="P8Kezqma4kH2RNgE" UGFLinkReference="bKbK52",P8Kezqma4kH2RNgE,bKbK52,,,5,bKbK,52
Demon Hunter, FID="PTIOZqaZQvL5yQ5M" UGFLinkReference="bKbK60",PTIOZqaZQvL5yQ5M,bKbK60,,,5,bKbK,60
Detective, FID="Q4EDEd5yAEEqXwan" UGFLinkReference="bKbK27",Q4EDEd5yAEEqXwan,bKbK27,,,5,bKbK,27
Doctor, FID="QHueAgFarso9M5BG" UGFLinkReference="bKbK9",QHueAgFarso9M5BG,bKbK9,,,5,bKbK,9
Farmer, FID="RGqBgtnvU5vHzaXR" UGFLinkReference="bKbK10",RGqBgtnvU5vHzaXR,bKbK10,,,5,bKbK,10
Fiefless Lord, FID="Rx6MTlXkBicq6MgL" UGFLinkReference="bKbK28",Rx6MTlXkBicq6MgL,bKbK28,,,5,bKbK,28
Firstmate, FID="SdhiLzfPRiGOf5xW" UGFLinkReference="bKbK55",SdhiLzfPRiGOf5xW,bKbK55,,,5,bKbK,55
Fletcher, FID="SpvdwIALjZ2t4ZuI" UGFLinkReference="bKbK29",SpvdwIALjZ2t4ZuI,bKbK29,,,5,bKbK,29
Gambler, FID="TFav9emvWxlipt74" UGFLinkReference="bKbK11",TFav9emvWxlipt74,bKbK11,,,5,bKbK,11
Government Liaison, FID="TcufIk3OBrLiTyk8" UGFLinkReference="bKbK30",TcufIk3OBrLiTyk8,bKbK30,,,5,bKbK,30
Groom, FID="U0CI0vSAWjxdwqkh" UGFLinkReference="bKbK44",U0CI0vSAWjxdwqkh,bKbK44,,,5,bKbK,44
Headhunter, FID="UDcJ80LctlKAFGtm" UGFLinkReference="bKbK58",UDcJ80LctlKAFGtm,bKbK58,,,5,bKbK,58
Hooded Figure, FID="UTFIRLj1Bfq1uktV" UGFLinkReference="bKbK12",UTFIRLj1Bfq1uktV,bKbK12,,,5,bKbK,12
Horse Trainer, FID="UvN44CmOT0eFXyEK" UGFLinkReference="bKbK45",UvN44CmOT0eFXyEK,bKbK45,,,5,bKbK,45
Judge, FID="VQHM6BVpfc5UpPCV" UGFLinkReference="bKbK41",VQHM6BVpfc5UpPCV,bKbK41,,,5,bKbK,41
King, FID="WQjuxgGWNSXNvbnK" UGFLinkReference="bKbK31",WQjuxgGWNSXNvbnK,bKbK31,,,5,bKbK,31
King in Disguise, FID="WbP2ShwBIRnZLhFH" UGFLinkReference="bKbK13",WbP2ShwBIRnZLhFH,bKbK13,,,5,bKbK,13
Librarian, FID="WwcOOSj0e5JCc3hK" UGFLinkReference="bKbK14",WwcOOSj0e5JCc3hK,bKbK14,,,5,bKbK,14
Mayor, FID="XbNo4y5ZiFC9RTzl" UGFLinkReference="bKbK32",XbNo4y5ZiFC9RTzl,bKbK32,,,5,bKbK,32
Mercenary, FID="YBYNc4FHpPdRbzuk" UGFLinkReference="bKbK15",YBYNc4FHpPdRbzuk,bKbK15,,,5,bKbK,15
Merchant, FID="YeQweXeiLSXf4xIJ" UGFLinkReference="bKbK16",YeQweXeiLSXf4xIJ,bKbK16,,,5,bKbK,16
Messenger, FID="Z63yVdjqI5Azrr2K" UGFLinkReference="bKbK51",Z63yVdjqI5Azrr2K,bKbK51,,,5,bKbK,51
Military Instructor, FID="ZIN5LC5UizL3BEsi" UGFLinkReference="bKbK49",ZIN5LC5UizL3BEsi,bKbK49,,,5,bKbK,49
Miller, FID="Zfxzy2pGD0Vy9y5Z" UGFLinkReference="bKbK36",Zfxzy2pGD0Vy9y5Z,bKbK36,,,5,bKbK,36
Monastic, FID="aFG1eD8rTDk0gyUG" UGFLinkReference="bKbK17",aFG1eD8rTDk0gyUG,bKbK17,,,5,bKbK,17
Noble Guard (Bodyguard), FID="aoh9WohtgugyfqQA" UGFLinkReference="bKbK18",aoh9WohtgugyfqQA,bKbK18,,,5,bKbK,18
Priest, FID="bAPUvNNL81izdm8k" UGFLinkReference="bKbK46",bAPUvNNL81izdm8k,bKbK46,,,5,bKbK,46
Prince, FID="bczJXra6Mg0wjkLh" UGFLinkReference="bKbK33",bczJXra6Mg0wjkLh,bKbK33,,,5,bKbK,33
Professor, FID="bppZ52uxPE1QAeSi" UGFLinkReference="bKbK34",bppZ52uxPE1QAeSi,bKbK34,,,5,bKbK,34
Prospector, FID="cGAlFRnpJ6fTVGpt" UGFLinkReference="bKbK19",cGAlFRnpJ6fTVGpt,bKbK19,,,5,bKbK,19
Quartermaster, FID="crAaSG8rT70sfMIU" UGFLinkReference="bKbK53",crAaSG8rT70sfMIU,bKbK53,,,5,bKbK,53
Rabbi, FID="dNVHapRBz2t4DuTY" UGFLinkReference="bKbK47",dNVHapRBz2t4DuTY,bKbK47,,,5,bKbK,47
SeaDog, FID="duDZkQcA3CvfFYcf" UGFLinkReference="bKbK56",duDZkQcA3CvfFYcf,bKbK56,,,5,bKbK,56
Seamstress, FID="eJGywSCx0W4zORZ3" UGFLinkReference="bKbK42",eJGywSCx0W4zORZ3,bKbK42,,,5,bKbK,42
Spy, FID="eqWNvGPD2ux0mcqH" UGFLinkReference="bKbK20",eqWNvGPD2ux0mcqH,bKbK20,,,5,bKbK,20
Stable Boy, FID="fIzBpnhk9cd9hDrJ" UGFLinkReference="bKbK43",fIzBpnhk9cd9hDrJ,bKbK43,,,5,bKbK,43
Student of Magic, FID="ffcaO4hkEaQ6FIUM" UGFLinkReference="bKbK21",ffcaO4hkEaQ6FIUM,bKbK21,,,5,bKbK,21
Tavern Owner, FID="g53ru9UiiVwMGZA5" UGFLinkReference="bKbK40",g53ru9UiiVwMGZA5,bKbK40,,,5,bKbK,40
Teacher, FID="gRB3XttJnUnlhE2q" UGFLinkReference="bKbK39",gRB3XttJnUnlhE2q,bKbK39,,,5,bKbK,39
Tribesman, FID="gjTDU8oan5qtCtTv" UGFLinkReference="bKbK57",gjTDU8oan5qtCtTv,bKbK57,,,5,bKbK,57
Urban Vigilante, FID="hB563tP81PqOcnu0" UGFLinkReference="bKbK22",hB563tP81PqOcnu0,bKbK22,,,5,bKbK,22
Waterfall Monk, FID="hVPUVmDvq9k81KEh" UGFLinkReference="bKbK35",hVPUVmDvq9k81KEh,bKbK35,,,5,bKbK,35
Big Show, FID="Hn2qDwXXPAIZzJ1a" UGFLinkReference="bKfE45",Hn2qDwXXPAIZzJ1a,bKfE45,,,5,bKfE,45
Beloved Outcast, FID="IRnOqTXDlrcyGwBO" UGFLinkReference="bKfE2",IRnOqTXDlrcyGwBO,bKfE2,,,5,bKfE,2
Friendly Aroma, FID="J6DPyGpBltIYvWSb" UGFLinkReference="bKfE117",J6DPyGpBltIYvWSb,bKfE117,,,5,bKfE,117
You belong in a museum, FID="JZ2yoSARfrEImS9L" UGFLinkReference="bKfE3",JZ2yoSARfrEImS9L,bKfE3,,,5,bKfE,3
Medical Profession, FID="Jw4pjdb9pVKefOeV" UGFLinkReference="bKfE5",Jw4pjdb9pVKefOeV,bKfE5,,,5,bKfE,5
Eye for Beauty, FID="KAXG9xtdoAp86gX1" UGFLinkReference="bKfE76",KAXG9xtdoAp86gX1,bKfE76,,,5,bKfE,76
Assassin's Cant, FID="Ke7sQzfIFoWhb1Pk" UGFLinkReference="bKfE47",Ke7sQzfIFoWhb1Pk,bKfE47,,,5,bKfE,47
Plastered Persuasion, FID="KuH0cXhSPc2ViIst" UGFLinkReference="bKfE7",KuH0cXhSPc2ViIst,bKfE7,,,5,bKfE,7
Guardian, FID="LAED2UPslNBGn0rr" UGFLinkReference="bKfE9",LAED2UPslNBGn0rr,bKfE9,,,5,bKfE,9
Lost in the crowd, FID="LhPyQi6zC5FNYxXA" UGFLinkReference="bKfE50",LhPyQi6zC5FNYxXA,bKfE50,,,5,bKfE,50
Forger's Fire, FID="LyyKxui6R3MxrwWS" UGFLinkReference="bKfE51",LyyKxui6R3MxrwWS,bKfE51,,,5,bKfE,51
Glittering Robe, FID="MScTfvpQ8Caj7NBl" UGFLinkReference="bKfE107",MScTfvpQ8Caj7NBl,bKfE107,,,5,bKfE,107
A Tasteful Sentiment, FID="MfdFHz2s0QpeT0BR" UGFLinkReference="bKfE11",MfdFHz2s0QpeT0BR,bKfE11,,,5,bKfE,11
One of the Guard, FID="MsRLDlBG6jxBJnxv" UGFLinkReference="bKfE13",MsRLDlBG6jxBJnxv,bKfE13,,,5,bKfE,13
Scapegoat, FID="NgR5dJ2BOHly7yBg" UGFLinkReference="bKfE95",NgR5dJ2BOHly7yBg,bKfE95,,,5,bKfE,95
If the Shoe Fits, FID="O94yIdVnCnFbT66q" UGFLinkReference="bKfE74",O94yIdVnCnFbT66q,bKfE74,,,5,bKfE,74
Stable Income, FID="OWbEFmnZZRrOsn8R" UGFLinkReference="bKfE100",OWbEFmnZZRrOsn8R,bKfE100,,,5,bKfE,100
Guild Member, FID="OpXxr5FTtjcCCnQC" UGFLinkReference="bKfE15",OpXxr5FTtjcCCnQC,bKfE15,,,5,bKfE,15
Artist's Eye, FID="P9oeUCot6wCHz8FB" UGFLinkReference="bKfE104",P9oeUCot6wCHz8FB,bKfE104,,,5,bKfE,104
A Warm Welcome, FID="Pawsc5MtDJDWWlrC" UGFLinkReference="bKfE119",Pawsc5MtDJDWWlrC,bKfE119,,,5,bKfE,119
Eagle Eye, FID="Q4pJMqoe6Hndmd1y" UGFLinkReference="bKfE53",Q4pJMqoe6Hndmd1y,bKfE53,,,5,bKfE,53
Burden of Life, FID="QKGI8YFeuIpHPtmE" UGFLinkReference="bKfE17",QKGI8YFeuIpHPtmE,bKfE17,,,5,bKfE,17
Of the People, FID="RGvh8LeyZpyZ9fET" UGFLinkReference="bKfE19",RGvh8LeyZpyZ9fET,bKfE19,,,5,bKfE,19
Gone but not forgotten, FID="S3uDNGf2Gu3L7CHZ" UGFLinkReference="bKfE55",S3uDNGf2Gu3L7CHZ,bKfE55,,,5,bKfE,55
Rallying Cry, FID="SitDTpKZvAge4jsx" UGFLinkReference="bKfE109",SitDTpKZvAge4jsx,bKfE109,,,5,bKfE,109
Woodland Wanderer, FID="Ssaptx5PwRSSCLxh" UGFLinkReference="bKfE57",Ssaptx5PwRSSCLxh,bKfE57,,,5,bKfE,57
Let's make things interesting, FID="TKljKZXSuwHHbyMb" UGFLinkReference="bKfE21",TKljKZXSuwHHbyMb,bKfE21,,,5,bKfE,21
Politician, FID="TdomQM5ETqxXOS8n" UGFLinkReference="bKfE59",TdomQM5ETqxXOS8n,bKfE59,,,5,bKfE,59
Prized Mount, FID="U2C3SIA5soNZFTyb" UGFLinkReference="bKfE87",U2C3SIA5soNZFTyb,bKfE87,,,5,bKfE,87
Head Collector, FID="UDjI0EVN5FezS6ME" UGFLinkReference="bKfE115",UDjI0EVN5FezS6ME,bKfE115,,,5,bKfE,115
Eyes of Crime, FID="UVNUN9a9wIiR8AW2" UGFLinkReference="bKfE23",UVNUN9a9wIiR8AW2,bKfE23,,,5,bKfE,23
Concentrated Training, FID="UwHhe1etNZk42TZR" UGFLinkReference="bKfE90",UwHhe1etNZk42TZR,bKfE90,,,5,bKfE,90
Intimidating Presence, FID="VZLHYaA6XDsdTcfn" UGFLinkReference="bKfE81",VZLHYaA6XDsdTcfn,bKfE81,,,5,bKfE,81
Noble Bearing, FID="WTKWKChP5Ej63gdk" UGFLinkReference="bKfE62",WTKWKChP5Ej63gdk,bKfE62,,,5,bKfE,62
Those Who Remember, FID="WdzQH97YeYnnowgH" UGFLinkReference="bKfE25",WdzQH97YeYnnowgH,bKfE25,,,5,bKfE,25
Knowledge, FID="WxbPwE9jOSWFP2Aa" UGFLinkReference="bKfE27",WxbPwE9jOSWFP2Aa,bKfE27,,,5,bKfE,27
Local Politician, FID="XbpKO7cB10bKJICQ" UGFLinkReference="bKfE64",XbpKO7cB10bKJICQ,bKfE64,,,5,bKfE,64
Hired Blade, FID="YEuTyPFzpacxtQRs" UGFLinkReference="bKfE29",YEuTyPFzpacxtQRs,bKfE29,,,5,bKfE,29
Charismatic Demeanor, FID="YfM91vyjI3UwzaS3" UGFLinkReference="bKfE31",YfM91vyjI3UwzaS3,bKfE31,,,5,bKfE,31
Don't Shoot the Messenger, FID="Z6yloyuGsc0VPODF" UGFLinkReference="bKfE101",Z6yloyuGsc0VPODF,bKfE101,,,5,bKfE,101
Years of Experience, FID="ZJw4Jj0pJ7QJAuWx" UGFLinkReference="bKfE97",ZJw4Jj0pJ7QJAuWx,bKfE97,,,5,bKfE,97
Plant Identification, FID="ZgZK8MOoDkpzxVmj" UGFLinkReference="bKfE72",ZgZK8MOoDkpzxVmj,bKfE72,,,5,bKfE,72
Monastic Influence, FID="aNy9uRehA5DW3tHC" UGFLinkReference="bKfE33",aNy9uRehA5DW3tHC,bKfE33,,,5,bKfE,33
Bodyguard, FID="aokhpcHX1vHoMhwU" UGFLinkReference="bKfE35",aokhpcHX1vHoMhwU,bKfE35,,,5,bKfE,35
Holy Man, FID="bCqSjeCpuBtmS73X" UGFLinkReference="bKfE92",bCqSjeCpuBtmS73X,bKfE92,,,5,bKfE,92
Perpetual Student, FID="bgK4SvCde61SUZap" UGFLinkReference="bKfE65",bgK4SvCde61SUZap,bKfE65,,,5,bKfE,65
Ivory Tower, FID="c8FKj9f3WLAC3dqk" UGFLinkReference="bKfE67",c8FKj9f3WLAC3dqk,bKfE67,,,5,bKfE,67
Geological Knack, FID="cLELApDKAHYUsXZ5" UGFLinkReference="bKfE37",cLELApDKAHYUsXZ5,bKfE37,,,5,bKfE,37
Logistical Advantage, FID="czaoWKIH8Q62tdTx" UGFLinkReference="bKfE105",czaoWKIH8Q62tdTx,bKfE105,,,5,bKfE,105
Great Tradition, FID="dSCwUQBZ6JUSUJ25" UGFLinkReference="bKfE94",dSCwUQBZ6JUSUJ25,bKfE94,,,5,bKfE,94
Sea Legs, FID="e0b1EbnHUU7oSwmH" UGFLinkReference="bKfE111",e0b1EbnHUU7oSwmH,bKfE111,,,5,bKfE,111
Tailor, FID="eN1GOnJ9yBrRPaHg" UGFLinkReference="bKfE84",eN1GOnJ9yBrRPaHg,bKfE84,,,5,bKfE,84
Echo of the Great Game, FID="eubLyiGjrOyjA5Dc" UGFLinkReference="bKfE39",eubLyiGjrOyjA5Dc,bKfE39,,,5,bKfE,39
Unseen Servant, FID="fRHgAarUW0ZLKAHr" UGFLinkReference="bKfE85",fRHgAarUW0ZLKAHr,bKfE85,,,5,bKfE,85
The Master's Name, FID="fiZ4n7axqhrfVW1N" UGFLinkReference="bKfE41",fiZ4n7axqhrfVW1N,bKfE41,,,5,bKfE,41
Barkeep, FID="g8p1tW8wh64wQT4M" UGFLinkReference="bKfE80",g8p1tW8wh64wQT4M,bKfE80,,,5,bKfE,80
Attentive Teacher, FID="gXVwwmDdT0JRzNPt" UGFLinkReference="bKfE77",gXVwwmDdT0JRzNPt,bKfE77,,,5,bKfE,77
Plant Identification, FID="grApK65z4nfwMIxl" UGFLinkReference="bKfE114",grApK65z4nfwMIxl,bKfE114,,,5,bKfE,114
My City, FID="hEXq7dR6lJvTARtp" UGFLinkReference="bKfE43",hEXq7dR6lJvTARtp,bKfE43,,,5,bKfE,43
Extreme Cold, FID="hZIkEbs8HgoaHEkB" UGFLinkReference="bKfE70",hZIkEbs8HgoaHEkB,bKfE70,,,5,bKfE,70
Acrobat - Personality, FID="I5qZ7Hl1YV7wCfK1" UGFLinkReference="bKpE23" FIDparent="HmcVSs83HIB3xDx3" UGFparent="bKbK23",I5qZ7Hl1YV7wCfK1,bKpE23,HmcVSs83HIB3xDx3,bKbK23,5,bKpE,23
Adventurer - Personality, FID="IWxECtGdqu6ypbvZ" UGFLinkReference="bKpE1" FIDparent="IOyfCcnz7IOrxjGh" UGFparent="bKbK1",IWxECtGdqu6ypbvZ,bKpE1,IOyfCcnz7IOrxjGh,bKbK1,5,bKpE,1
Anchorite (Hippy) - Personality, FID="JBFPVqjuIXYWGY10" UGFLinkReference="bKpE59" FIDparent="J1ld0K8bUip6TOrX" UGFparent="bKbK59",JBFPVqjuIXYWGY10,bKpE59,J1ld0K8bUip6TOrX,bKbK59,5,bKpE,59
Antiquarian - Personality, FID="JhbEaKmR0zTIFOTK" UGFLinkReference="bKpE2" FIDparent="JSBX7lAqcLNDqMcT" UGFparent="bKbK2",JhbEaKmR0zTIFOTK,bKpE2,JSBX7lAqcLNDqMcT,bKbK2,5,bKpE,2
Apothecary - Personality, FID="JzQE9K0a13xCYhMW" UGFLinkReference="bKpE3" FIDparent="JvKH9MdSlTAIbQwf" UGFparent="bKbK3",JzQE9K0a13xCYhMW,bKpE3,JvKH9MdSlTAIbQwf,bKbK3,5,bKpE,3
Artist - Personality, FID="KTyMpirthrvg8kwK" UGFLinkReference="bKpE38" FIDparent="KAPNI9dA5BXc5pyr" UGFparent="bKbK38",KTyMpirthrvg8kwK,bKpE38,KAPNI9dA5BXc5pyr,bKbK38,5,bKpE,38
Assassin - Personality, FID="Kg9t8RdRAZ1PjXUh" UGFLinkReference="bKpE24" FIDparent="KbgjKBkjMA96LT9J" UGFparent="bKbK24",Kg9t8RdRAZ1PjXUh,bKpE24,KbgjKBkjMA96LT9J,bKbK24,5,bKpE,24
Barmaid - Personality, FID="KyM7DUueAZ7tddtk" UGFLinkReference="bKpE4" FIDparent="KtbUzDRZ3x7wWbjU" UGFparent="bKbK4",KyM7DUueAZ7tddtk,bKpE4,KtbUzDRZ3x7wWbjU,bKbK4,5,bKpE,4
Battlesmith - Personality, FID="LEbvRMdHKoaqTNr1" UGFLinkReference="bKpE5" FIDparent="L7RehLs3b8nDVk3K" UGFparent="bKbK5",LEbvRMdHKoaqTNr1,bKpE5,L7RehLs3b8nDVk3K,bKbK5,5,bKpE,5
Beggar - Personality, FID="LpLpLKaxcA9VOx0M" UGFLinkReference="bKpE25" FIDparent="LaMt1DVTnjmsUosW" UGFparent="bKbK25",LpLpLKaxcA9VOx0M,bKpE25,LaMt1DVTnjmsUosW,bKbK25,5,bKpE,25
Blacksmith - Personality, FID="MDE3yLd68dvu5HQy" UGFLinkReference="bKpE26" FIDparent="Lwph1z6XdjMGB46Z" UGFparent="bKbK26",MDE3yLd68dvu5HQy,bKpE26,Lwph1z6XdjMGB46Z,bKbK26,5,bKpE,26
Captain (Sea) - Personality, FID="MTbxyH9N1zexrslX" UGFLinkReference="bKpE54" FIDparent="MQqz8OHCCtOe9RZn" UGFparent="bKbK54",MTbxyH9N1zexrslX,bKpE54,MQqz8OHCCtOe9RZn,bKbK54,5,bKpE,54
Chef - Personality, FID="Mh18N48bZPEMb8K3" UGFLinkReference="bKpE6" FIDparent="MZQ9md5cvhKYZ8VT" UGFparent="bKbK6",Mh18N48bZPEMb8K3,bKpE6,MZQ9md5cvhKYZ8VT,bKbK6,5,bKpE,6
City Guard - Personality, FID="N9aXByyycPh7KSFj" UGFLinkReference="bKpE7" FIDparent="MqcZ4JpJAgYsodkS" UGFparent="bKbK7",N9aXByyycPh7KSFj,bKpE7,MqcZ4JpJAgYsodkS,bKbK7,5,bKpE,7
Cleric - Personality, FID="Njao79OL3yX18DED" UGFLinkReference="bKpE48" FIDparent="NZe0J0ixSp39CwQT" UGFparent="bKbK48",Njao79OL3yX18DED,bKpE48,NZe0J0ixSp39CwQT,bKbK48,5,bKpE,48
Cobbler - Personality, FID="OJ5OBtFRxdjx4kTd" UGFLinkReference="bKpE37" FIDparent="O1HozyH8kqzFl0yq" UGFparent="bKbK37",OJ5OBtFRxdjx4kTd,bKpE37,O1HozyH8kqzFl0yq,bKbK37,5,bKpE,37
Craftsman - Personality, FID="ObOSWJOoLLIRIpng" UGFLinkReference="bKpE50" FIDparent="OS48C1FfRkkwG2pQ" UGFparent="bKbK50",ObOSWJOoLLIRIpng,bKpE50,OS48C1FfRkkwG2pQ,bKbK50,5,bKpE,50
Criminal - Personality, FID="OrNbt2F0igfmsQRk" UGFLinkReference="bKpE8" FIDparent="OogZrpHUaUh3gtE5" UGFparent="bKbK8",OrNbt2F0igfmsQRk,bKpE8,OogZrpHUaUh3gtE5,bKbK8,5,bKpE,8
Curator - Personality, FID="PKwHgqdt4mbkeXxX" UGFLinkReference="bKpE52" FIDparent="P8Kezqma4kH2RNgE" UGFparent="bKbK52",PKwHgqdt4mbkeXxX,bKpE52,P8Kezqma4kH2RNgE,bKbK52,5,bKpE,52
Demon Hunter - Personality, FID="PoaVrJYsCYvtbKcF" UGFLinkReference="bKpE60" FIDparent="PTIOZqaZQvL5yQ5M" UGFparent="bKbK60",PoaVrJYsCYvtbKcF,bKpE60,PTIOZqaZQvL5yQ5M,bKbK60,5,bKpE,60
Detective - Personality, FID="QCHqkm9MJ9lkQZVP" UGFLinkReference="bKpE27" FIDparent="Q4EDEd5yAEEqXwan" UGFparent="bKbK27",QCHqkm9MJ9lkQZVP,bKpE27,Q4EDEd5yAEEqXwan,bKbK27,5,bKpE,27
Doctor - Personality, FID="Qj3cJ567kHRDhrCf" UGFLinkReference="bKpE9" FIDparent="QHueAgFarso9M5BG" UGFparent="bKbK9",Qj3cJ567kHRDhrCf,bKpE9,QHueAgFarso9M5BG,bKbK9,5,bKpE,9
Farmer - Personality, FID="RLEnzC2s3r5dDsUV" UGFLinkReference="bKpE10" FIDparent="RGqBgtnvU5vHzaXR" UGFparent="bKbK10",RLEnzC2s3r5dDsUV,bKpE10,RGqBgtnvU5vHzaXR,bKbK10,5,bKpE,10
Fiefless Lord - Personality, FID="SELot6ANoxpiPX86" UGFLinkReference="bKpE28" FIDparent="Rx6MTlXkBicq6MgL" UGFparent="bKbK28",SELot6ANoxpiPX86,bKpE28,Rx6MTlXkBicq6MgL,bKbK28,5,bKpE,28
Firstmate - Personality, FID="SlkCM0MjapdavXQg" UGFLinkReference="bKpE55" FIDparent="SdhiLzfPRiGOf5xW" UGFparent="bKbK55",SlkCM0MjapdavXQg,bKpE55,SdhiLzfPRiGOf5xW,bKbK55,5,bKpE,55
Fletcher - Personality, FID="T8Lqf1JQFQS6b2sL" UGFLinkReference="bKpE29" FIDparent="SpvdwIALjZ2t4ZuI" UGFparent="bKbK29",T8Lqf1JQFQS6b2sL,bKpE29,SpvdwIALjZ2t4ZuI,bKbK29,5,bKpE,29
Gambler - Personality, FID="TPxYCYkJEWqVdOIg" UGFLinkReference="bKpE11" FIDparent="TFav9emvWxlipt74" UGFparent="bKbK11",TPxYCYkJEWqVdOIg,bKpE11,TFav9emvWxlipt74,bKbK11,5,bKpE,11
Government Liaison - Personality, FID="Tjcc0AkuD1rn5Eio" UGFLinkReference="bKpE30" FIDparent="TcufIk3OBrLiTyk8" UGFparent="bKbK30",Tjcc0AkuD1rn5Eio,bKpE30,TcufIk3OBrLiTyk8,bKbK30,5,bKpE,30
Groom - Personality, FID="U4H8c0R5Bv7jc1nz" UGFLinkReference="bKpE44" FIDparent="U0CI0vSAWjxdwqkh" UGFparent="bKbK44",U4H8c0R5Bv7jc1nz,bKpE44,U0CI0vSAWjxdwqkh,bKbK44,5,bKpE,44
Headhunter - Personality, FID="UHh3fhGvYNsX259B" UGFLinkReference="bKpE58" FIDparent="UDcJ80LctlKAFGtm" UGFparent="bKbK58",UHh3fhGvYNsX259B,bKpE58,UDcJ80LctlKAFGtm,bKbK58,5,bKpE,58
Hooded Figure - Personality, FID="UcIE4qvd9zQV41Vo" UGFLinkReference="bKpE12" FIDparent="UTFIRLj1Bfq1uktV" UGFparent="bKbK12",UcIE4qvd9zQV41Vo,bKpE12,UTFIRLj1Bfq1uktV,bKbK12,5,bKpE,12
Horse Trainer - Personality, FID="UxWG2s10TETbcV5Z" UGFLinkReference="bKpE45" FIDparent="UvN44CmOT0eFXyEK" UGFparent="bKbK45",UxWG2s10TETbcV5Z,bKpE45,UvN44CmOT0eFXyEK,bKbK45,5,bKpE,45
Judge - Personality, FID="W8yyCIFV9D8l0mam" UGFLinkReference="bKpE41" FIDparent="VQHM6BVpfc5UpPCV" UGFparent="bKbK41",W8yyCIFV9D8l0mam,bKpE41,VQHM6BVpfc5UpPCV,bKbK41,5,bKpE,41
King - Personality, FID="WWBwTincq6rH63GZ" UGFLinkReference="bKpE31" FIDparent="WQjuxgGWNSXNvbnK" UGFparent="bKbK31",WWBwTincq6rH63GZ,bKpE31,WQjuxgGWNSXNvbnK,bKbK31,5,bKpE,31
King in Disguise - Personality, FID="WlwAdWUx4Uc87GWY" UGFLinkReference="bKpE13" FIDparent="WbP2ShwBIRnZLhFH" UGFparent="bKbK13",WlwAdWUx4Uc87GWY,bKpE13,WbP2ShwBIRnZLhFH,bKbK13,5,bKpE,13
Librarian - Personality, FID="X6wX78F4VTGteLz1" UGFLinkReference="bKpE14" FIDparent="WwcOOSj0e5JCc3hK" UGFparent="bKbK14",X6wX78F4VTGteLz1,bKpE14,WwcOOSj0e5JCc3hK,bKbK14,5,bKpE,14
Mayor - Personality, FID="Xsvk5VH02IwTNyjy" UGFLinkReference="bKpE32" FIDparent="XbNo4y5ZiFC9RTzl" UGFparent="bKbK32",Xsvk5VH02IwTNyjy,bKpE32,XbNo4y5ZiFC9RTzl,bKbK32,5,bKpE,32
Mercenary - Personality, FID="YUWzEQMPb8PgTVcb" UGFLinkReference="bKpE15" FIDparent="YBYNc4FHpPdRbzuk" UGFparent="bKbK15",YUWzEQMPb8PgTVcb,bKpE15,YBYNc4FHpPdRbzuk,bKbK15,5,bKpE,15
Merchant - Personality, FID="YkhiA1IA4rFuoVeY" UGFLinkReference="bKpE16" FIDparent="YeQweXeiLSXf4xIJ" UGFparent="bKbK16",YkhiA1IA4rFuoVeY,bKpE16,YeQweXeiLSXf4xIJ,bKbK16,5,bKpE,16
Messenger - Personality, FID="Z91Xm36So1Z0vMVQ" UGFLinkReference="bKpE51" FIDparent="Z63yVdjqI5Azrr2K" UGFparent="bKbK51",Z91Xm36So1Z0vMVQ,bKpE51,Z63yVdjqI5Azrr2K,bKbK51,5,bKpE,51
Military Instructor - Personality, FID="ZTrkBTHDMLu9FDhK" UGFLinkReference="bKpE49" FIDparent="ZIN5LC5UizL3BEsi" UGFparent="bKbK49",ZTrkBTHDMLu9FDhK,bKpE49,ZIN5LC5UizL3BEsi,bKbK49,5,bKpE,49
Miller - Personality, FID="Zy7SOLX5jkwKlaPc" UGFLinkReference="bKpE36" FIDparent="Zfxzy2pGD0Vy9y5Z" UGFparent="bKbK36",Zy7SOLX5jkwKlaPc,bKpE36,Zfxzy2pGD0Vy9y5Z,bKbK36,5,bKpE,36
Monastic - Personality, FID="aYXq3AkWWX66OSmV" UGFLinkReference="bKpE17" FIDparent="aFG1eD8rTDk0gyUG" UGFparent="bKbK17",aYXq3AkWWX66OSmV,bKpE17,aFG1eD8rTDk0gyUG,bKbK17,5,bKpE,17
Noble Guard (Bodyguard) - Personality, FID="asRtdahGEn52uzL0" UGFLinkReference="bKpE18" FIDparent="aoh9WohtgugyfqQA" UGFparent="bKbK18",asRtdahGEn52uzL0,bKpE18,aoh9WohtgugyfqQA,bKbK18,5,bKpE,18
Priest - Personality, FID="bJ5buejQHCxUJrnp" UGFLinkReference="bKpE46" FIDparent="bAPUvNNL81izdm8k" UGFparent="bKbK46",bJ5buejQHCxUJrnp,bKpE46,bAPUvNNL81izdm8k,bKbK46,5,bKpE,46
Prince - Personality, FID="birA3ekVsOpyXqeL" UGFLinkReference="bKpE33" FIDparent="bczJXra6Mg0wjkLh" UGFparent="bKbK33",birA3ekVsOpyXqeL,bKpE33,bczJXra6Mg0wjkLh,bKbK33,5,bKpE,33
Professor - Personality, FID="cAWx12pvi4TZCay2" UGFLinkReference="bKpE34" FIDparent="bppZ52uxPE1QAeSi" UGFparent="bKbK34",cAWx12pvi4TZCay2,bKpE34,bppZ52uxPE1QAeSi,bKbK34,5,bKpE,34
